id,lang,arabic,translation,category,reference,grade
3538,es,"عن عَلِي بن أبي طالب رضي الله عنه أَنَّ النَّبِيَّ - صلى الله عليه وسلم - قَالَ يَوْمَ الْخَنْدَقِ: «مَلَأ اللهُ قُبُورَهم وبُيُوتَهُم نَارًا، كَمَا شَغَلُونَا عن الصَّلاَة الوُسْطَى حَتَّى غَابَت الشَّمس». 
وفي لفظ لمسلم: «شَغَلُونَا عن الصَّلاَة الوُسْطَى -صلاة العصر-»، ثم صَلاَّهَا بين المغرب والعشاء».
وله عن عبد الله بن مسعود قال: «حَبَسَ المُشرِكُون رسول الله صلى الله عليه وسلم عن العصر، حَتَّى احْمَرَّت الشَّمسُ أو اصْفَرَّت، فقال رسول الله صلى الله عليه وسلم : شَغَلُونَا عن الصَّلاَة الوُسْطَى -صلاة العصر-، مَلَأَ الله أَجْوَافَهُم وقُبُورَهم نَارًا (أَو حَشَا الله أَجْوَافَهُم وَقُبُورَهُم نَارًا)».","De Alí Ibn Abu Talib, Al-lah esté complacido con él, que el Mensajero de Al-lah, Él le bendiga y le dé paz, dijo: “¡Que Al-lah llene de fuego sus tumbas y sus casas! No nos han permitido hacer la oración intermedia (media tarde) hasta que se ha puesto el sol”. En la narración de Muslim: “Nos han tenido ocupados, de modo que no hemos podido hacer la oración intermedia (al-asr)”. Luego la rezó entre el maghrib y la oración de la noche (‘ichaa)”. También de Ibn Masúd se trasmitió que dijo: “Los idólatras le impidieron al Mensajero de Al-lah, Él le bendiga y le dé paz, realizar la oración de la media tarde (al-asr) hasta que el sol empezó a enrojecer y amarillear. Luego, el Mensajero de Al-lah, Él le bendiga y le dé paz, dijo: “No nos han permitido hacer la oración de al-asr en su hora, ¡que Al-lah llene de fuego sus estómagos y sus tumbas! (o dijo: ¡que Al-lah atiborre de fuego sus estómagos y sus tumbas!)”.",¡que al-lah llene de fuego sus tumbas y sus casas! no nos han permitido hacer...,Registrado por Muslim - Registrado por Al-Bujari y Muslim,Sahih
3538,en,,,,,
3538,ar,,,,,
3539,es,عن عَائِشَة رضي الله عنها قالت: (لقد كان رسولُ الله صلى الله عليه وسلم يُصَلِّي الفَجر، فَيَشهَدُ معه نِسَاء مِن المُؤمِنَات، مُتَلَفِّعَاتٍ بِمُرُوطِهِنَّ، ثم يَرجِعْن إلى بُيُوتِهِنَّ مَا يُعْرِفُهُنَّ أحدٌ من الغَلَس).,"De Aisha, Al-lah esté complacido con ella, que dijo: “El Mensajero de Al-lah, Él le bendiga y le dé paz, solía rezar la oración del alba (fayr) y participaban con él mujeres creyentes cubiertas con sus ropajes que, una vez acabada la oración, volvían a sus casas sin que las pueda reconocer nadie en la oscuridad que aún quedaba”.","el mensajero de al-lah, él le bendiga y le dé paz, solía rezar la oración del...",Registrado por Al-Bujari y Muslim,Sahih
3539,en,,,,,
3539,ar,,,,,
3546,es,"عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «قال الله عز وجل : كلُّ عَمَل ابن آدَم له إلا الصيام، فإنه لي وأنا أجْزِي به، والصيام جُنَّة، فإذا كان يوم صوم أحدِكُم فلا يَرْفُثْ ولا يَصْخَبْ فإن سَابَّهُ أحَدٌ أو قَاتَلَهُ فليَقل: إنِّي صائم، والذي نفس محمد بيده لَخُلُوفُ فَمِ الصَّائِم أطيب عند الله من رِيحِ المِسْكِ، للصائم فرحتان يَفْرَحُهُمَا: إذا أفطر فَرِح بفطره، وإذا لَقِي ربَّه فَرِح بِصَوْمه». وهذا لفظ رواية البخاري. 
وفي رواية له: «يَتْرُك طَعَامه، وشَرَابه، وشَهوته من أجلي، الصيام لي وأنا أَجْزِي به، والحسنة بعشر أمثالها». وفي رواية لمسلم: «كلُّ عَمَل ابن آدم يُضَاعَف، الحَسَنة بِعَشر أمْثَالها إلى سَبْعِمِئَة ضِعْف، قال الله تعالى: إلا الصَّوم فإنه لي وأنا أجْزِي به؛ يَدَع شَهَوته وطَعَامه من أجلي، للصائم فرحتان: فَرْحَة عند فِطْره، وفَرْحَة عند لقِاء ربِّه، ولَخُلُوف فيه أطْيَب عند الله من رِيحِ المِسْكِ».","Narró Abu Huraira, Al-lahesté satisfecho de él,: ""El Mensajero de Al-lah-la paz y las bendiciones de Al-lah sean con él- dijo:""Allah,Exaltado sea,dijo:""Toda obra del hijo de Adán es para él,excepto el ayuno,pues ciertamente es para Mí y yo soy el que recompensa por él. Y el ayuno es una prevención (protección),así pues si uno de ustedes está ayunando que no vaya a donde su mujer para tener relaciones íntimas,que no grite,y si alguien le insulta o le pega que diga:""Estoy ayunando"". Y por aquél en cuya mano está el alma de Mohammad que el hedor de la boca del que ayuna es mejor para Al-lahque el olor del almizcle. Y para el que ayuna hay dos motivos de alegría:cuando rompe el ayuno se alegra de coomer y cuando se encuentra con su Señor,se alegra de su ayuno"".Hadiz sobre el que hay acuerdo.Y esta la expresión de la narración de Al Bujari. Y en otra narración suya:""Deja su comida,su bebida y su deseo por Mí.El ayuno es para Mí y yo soy el que recompenso por ello.Y una buena obra vale por diez como ella"".Y en una narración de Muslim:""Cada obra del hijo de Adán se aumenta,una buena obra por diez hasta setencientas veces más.Dijo Allah,el Altísimo:""Excepto el ayuno,pues es para Mí y yo recompenso por ello.Pues deja su deseo y su comida por Mí"".Y para el que ayuna hay dos motivos de alegría:uno cuando rompe el ayuno y otro cuando se encuentra con su Señor.Y el hedor de su boca es mejor para Al-lahque el aroma del almizcle"".","al-lah,exaltado sea,dijo:""toda obra del hijo de adán es para él,excepto el ay...",Registrado por Al-Bujari - Registrado por Al-Bujari y Muslim,Sahih
3546,en,,,,,
3546,ar,,,,,
3552,es,عن أبي هريرة عن رسول الله صلى الله عليه وسلم قال: «إذا لَقِيَ أحدُكم أخاه فَلْيُسَلِّمْ عليه، فإن حَالَتْ بينهما شجرة، أو جِدَارٌ، أو حَجَرٌ، ثم لَقِيَه، فَلْيُسَلِّمْ عليه».,"Narró bu Hurayra que el Mensajero de Al-lah-la paz y las bendiciones de Al-lah sean con él- dijo: ""Si alguno de ustedes se encuentra con su hermano que le salude. Y si sucede algún litigio entre ellos, obstáculo, árbol o muro y después se lo encuentra pues que le salude"".",si alguno de ustedes se encuentra con su hermano que le salude. y si sucede a...,Registrado por Abu-Dawud,Sahih
3552,en,,,,,
3552,ar,,,,,
3553,es,عن أبي موسى الأشعري رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم: «إِذَا مَرِضَ الْعَبْدُ أَوْ سَافَرَ كُتِبَ لَهُ مِثْلُ مَا كَانَ يَعْمَلُ مُقِيمًا صَحِيحًا».,"De Abu Musa Al-Ash'ari —que Al-lah esté complacido con él—, quien narró que el Profeta —la paz y las bendiciones de Al-lah sean con él— dijo: «Cuando un siervo se enferma o viaja, se le sigue registrando lo que hacía cuando estaba en su lugar de residencia y gozaba de salud».","cuando un siervo se enferma o viaja, se le sigue registrando lo que hacía cua...",Registrado por Al-Bujari,Sahih
3553,en,,,,,
3553,ar,,,,,
3554,es,عن أبي سعيد رضي الله عنه قال: كان النبي صلى الله عليه وسلم يقول: «إذا وُضِعت الجَنَازَة واحْتَمَلَهَا الناس أو الرجال على أَعْنَاقِهِم، فإن كانت صالحة، قالت: قَدِّمُونِي قَدِّمُونِي، وإن كانت غير صالحة، قالت: يا وَيْلها! أين تَذهبون بها؟ يسمعُ صوتها كل شيء إلا الإنسان، ولو سَمِعَه صَعِق».,"Narró Abu Sa'id, Al-lah esté complacido con él, que el profeta, la paz y las bendiciones de Al-lah sean con él, dijo: “Cuando termina la oración por el difunto, y las personas o los hombres cargan al difunto sobre sus hombros, Si era una persona buena dice: llévenme rápido, llévenme rápido, si no era buena dice: ¡Ay de mí! ¿A dónde la llevan?, su lamento es escuchado por todas las criaturas excepto los hombres, morirían de miedo”","si era una persona buena dice: llévenme rápido, llévenme rápido, si no era bu...",Registrado por Al-Bujari,Sahih
3554,en,,,,,
3554,ar,,,,,
3556,es,عن أبي هريرة رضي الله عنه عن النبي صلى الله عليه وسلم قال: «لما خلق الله آدم صلى الله عليه وسلم قال: اذهب فَسَلِّمْ على أولئك -نَفَرٍ من الملائكة جلوس- فاستمع ما يُحَيُّونَكَ؛ فإنها تَحِيَّتُكَ وتحية ذُرِّيتِكَ. فقال: السلام عليكم، فقالوا: السلام عليك ورحمة الله، فَزَادُوهُ: ورحمة الله».,"Se transmitió de Abu Huraira, Al-lah esté complacido con él, que dijo el Profeta, Al-lah le bendiga y le dé paz: “Cuando Al-lah creó a Adam, sobre él la paz, le dijo: ‘Ve y saluda a aquel grupo de ángeles sentados y escucha el saludo que te devuelvan, pues será el tuyo y el de tu descendencia’. Entonces dijo: ‘As salamu alaikum’ (la paz sea con ustedes). Respondieron los ángeles: ‘As salamu alaika wa rahmatullah’. (La paz y la misericordia de Al-lah sean sobre ti). Añadieron: ‘Y la misericordia de Al-lah’.”","cuando al-lah creó a adán, sobre él sea la paz, le dijo: “ve y saluda a aquel...",Registrado por Al-Bujari y Muslim,Sahih
3556,en,,,,,
3556,ar,,,,,
3557,es,عن أبي هريرة رضي الله عنه قال: جاء رجل إلى رسول الله صلى الله عليه وسلم فقال: يا رسول الله، أَرَأَيتَ إن جاء رجُل يُريد أَخْذَ مالي؟ قال: «فلا تُعْطِه مالك» قال: أَرَأَيتَ إن قَاتَلَني؟ قال: «قَاتِلْه» قال: أَرَأَيتَ إن قَتَلَنِي؟ قال: «فأنت شهيد» قال: أَرَأَيتَ إن قَتَلْتُه؟ قال: «هو في النَّار».,"Narró Abu Huraira -Al-lah se complazca de él-: vino un hombre ante el Mensajero de Al-lah -la paz y las bendiciones sean con él- y le dijo: ¡Mensajero de Al-lah! ¿Qué piensas de alguien que viene a quitarme mi dinero? Dijo: “no le des tu dinero”, dijo el hombre: ¿Y si me combatiera? Dijo: “combátelo tú también” dijo el hombre: ¿Y si me mata? Dijo: “entonces serás un mártir” dijo el hombre: ¿Y si lo mato? Dijo: “El estará en el fuego”.",mensajero de al-lah ¿qué piensas de alguien viene a quitarme mi dinero? dijo:...,Registrado por Muslim,Sahih
3557,en,,,,,
3557,ar,,,,,
3558,es,عن أبي محمد عبد الله بن عمرو بن العاص رضي الله عنهما ، قال: قال رسول الله صلى الله عليه وسلم : «أربعون خَصْلَة: أعلاها مَنيحةُ العَنز، ما من عامل يَعمل بِخَصْلة منها؛ رجاء ثوابها وتصديق مَوْعُودِها، إلا أدخله الله بها الجنة».,"Narró Abu Muhammad Abdullah Ibn Amer Ibn Al As, Al-lah este complacido con ambos, que el Mensajero de Al-lah -la paz y las bendiciones sean con él- dijo: ""cuarenta acciones: la más encomiable sería prestarle una cabra para que un pobre bebiera de su leche, quien haga cualquiera de ellas, creyendo en la recompensa prometida Al-lah lo hará entrar en el paraíso""",cuarenta acciones: la más encomiable sería prestarle una cabra para que un po...,Registrado por Al-Bujari,Sahih
3558,en,,,,,
3558,ar,,,,,
3559,es,عن سَلَمَة بن الأكْوَع رضي الله عنه قال: مَرَّ النبي صلى الله عليه وسلم على نَفَرٍ يَنْتَضِلُون، فقال: «ارْمُوا بَنِي إسماعيل، فإن أبَاكُم كان رَامِياً».,"Narró Sálamata Ibn Al Acua' -Al-lah esté complacido con él-: “El Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- pasó junto a un grupo de gente que competían en el tiro con arco y les dijo: ‘¡Practiquen el tiro, Banu Ismaíl! Pues ciertamente, su padre era un buen arquero”.","¡practiquen el tiro, banu ismaíl! pues ciertamente, su padre era un buen arqu...",Registrado por Al-Bujari,Sahih
3559,en,,,,,
3559,ar,,,,,
3561,es,عن أبي بن كعب رضي الله عنه قال: كان رجل من الأنصار لا أعلم أحدا أبعد من المسجد منه، وكانت لا تخطئه صلاة، فقيل له: لو اشتريت حمارا لتركبه في الظلماء وفي الرمضاء، قال: ما يسرني أن منزلي إلى جنب المسجد، إني أريد أن يكتب لي ممشاي إلى المسجد، ورجوعي إذا رجعت إلى أهلي. فقال رسول الله صلى الله عليه وسلم : «قد جمع الله لك ذلك كله»,"Narró Ubai Ibn Kaab –Alah se complazca de él-: había un hombre de los Ansar y no conocía de alguien que viviera más lejos de la mezquita que él, aun así no perdía ningún rezo, una vez le dijeron: “Si compraras un burro para que lo montaras en la oscuridad y cuando haga un intenso calor, dijo: no me gustaría que mi casa estuviera al lado de la mezquita, yo deseo que Alah me registre cada paso que doy a la mezquita y cada paso que doy cuando regreso a mi familia, el profeta –la paz y las bendiciones sean con él- dijo: “Alah te ha registrado todo eso”",tendrás lo que buscabas.,Registrado por Muslim,Sahih
3561,en,,,,,
3561,ar,,,,,
3563,es,عن أبي موسى الأشعري رضي الله عنه كان النبي صلى الله عليه وسلم إذا أتاه طالب حاجة أقبل على جُلسائِه، فقال: «اشْفَعُوا تُؤجَرُوا، ويَقْضِي الله على لسانِ نَبِيِّه ما أحب». وفي رواية: «ما شاء».,"Narró Abu Musa Al´Ashari -Al-lah esté complacido con él- que el profeta -la paz y las bendiciones de Al-lah sean con él- cuando venía alguien con una necesidad, se acercaba a quienes estaban con él (para que mediara con el profeta), el profeta dijo: “intercedan y serán recompensados, Al-lah solucionará a través de las palabras de Su profeta lo que ame” en otra narración “lo que desee”","intercedan y serán recompensados, al-lah solucionará a través de las palabras...",Registrado por Al-Bujari y Muslim,Sahih
